,Date,Open,High,Low,Close,Adj Close,Volume
0,2019-05-10,42.0,45.0,41.060001,41.57,41.57,186322500
1,2019-05-13,38.790001000000004,39.240002000000004,36.080002,37.099998,37.099998,79442400
2,2019-05-14,38.310001,39.959998999999996,36.849998,39.959998999999996,39.959998999999996,46661100
3,2019-05-15,39.369999,41.880001,38.950001,41.290001000000004,41.290001000000004,36086100
4,2019-05-16,41.48,44.060001,41.25,43.0,43.0,38115500
5,2019-05-17,41.98,43.290001000000004,41.27,41.91,41.91,20225700
6,2019-05-20,41.189999,41.68,39.459998999999996,41.59,41.59,29222300
7,2019-05-21,42.0,42.240002000000004,41.25,41.5,41.5,10802900
8,2019-05-22,41.049999,41.279999,40.5,41.25,41.25,9089500
9,2019-05-23,40.799999,41.09,40.02,40.470001,40.470001,11119900
10,2019-05-24,41.279999,41.509997999999996,40.5,41.509997999999996,41.509997999999996,8786800
11,2019-05-28,41.700001,41.799999,40.599998,40.950001,40.950001,13391600
12,2019-05-29,40.52,40.709998999999996,39.146999,39.939999,39.939999,14060400
13,2019-05-30,40.07,40.380001,39.5,39.799999,39.799999,26451900
14,2019-05-31,41.150002,41.57,39.41,40.41,40.41,23209800
15,2019-06-03,40.743999,41.849998,40.240002000000004,41.25,41.25,16605300
16,2019-06-04,42.560001,42.880001,40.700001,42.75,42.75,23432100
17,2019-06-05,42.869999,45.66,42.5,45.0,45.0,28609600
18,2019-06-06,45.0,45.75,44.279999,44.919998,44.919998,16403700
19,2019-06-07,44.919998,45.669998,44.130001,44.16,44.16,12654700
20,2019-06-10,44.02,44.59,42.529999,42.610001000000004,42.610001000000004,11618700
21,2019-06-11,43.220001,43.650002,41.799999,42.450001,42.450001,9095000
22,2019-06-12,42.52,42.650002,41.709998999999996,42.169998,42.169998,5965300
23,2019-06-13,43.049999,44.349998,42.799999,44.310001,44.310001,10178900
24,2019-06-14,44.75,44.799999,43.110001000000004,43.23,43.23,7902200
25,2019-06-17,43.279999,44.078998999999996,42.93,43.779999,43.779999,6557600
26,2019-06-18,44.299999,44.889998999999996,43.75,43.860001000000004,43.860001000000004,7313600
27,2019-06-19,44.459998999999996,45.5,43.950001,44.860001000000004,44.860001000000004,10331500
28,2019-06-20,45.029999,45.290001000000004,43.509997999999996,43.860001000000004,43.860001000000004,9567400
29,2019-06-21,43.849998,44.139998999999996,43.380001,44.0,44.0,4974000
30,2019-06-24,44.0,44.07,42.82,43.09,43.09,5985100
31,2019-06-25,43.279999,43.790001000000004,42.443001,43.09,43.09,5753300
32,2019-06-26,43.25,43.400002,42.360001000000004,42.5,42.5,8109100
33,2019-06-27,43.349998,45.299999,43.200001,45.130001,45.130001,20155100
34,2019-06-28,45.099998,47.080002,45.080002,46.380001,46.380001,28657000
35,2019-07-01,46.98,47.040001000000004,44.060001,44.27,44.27,17740000
36,2019-07-02,44.549999,44.68,43.75,44.0,44.0,11881300
37,2019-07-03,44.0,44.459998999999996,43.790001000000004,44.23,44.23,3380000
38,2019-07-05,44.310001,44.549999,43.009997999999996,43.529999,43.529999,8239500
39,2019-07-08,43.59,43.849998,42.75,42.950001,42.950001,9304100
40,2019-07-09,43.18,44.23,42.98,44.200001,44.200001,5251600
41,2019-07-10,44.48,44.799999,43.560001,43.700001,43.700001,9746500
42,2019-07-11,44.099998,44.290001000000004,43.310001,43.990002000000004,43.990002000000004,8050900
43,2019-07-12,44.16,44.240002000000004,43.389998999999996,43.990002000000004,43.990002000000004,8760500
44,2019-07-15,44.200001,44.700001,43.970001,44.529999,44.529999,5811200
45,2019-07-16,44.599998,44.98,44.02,44.130001,44.130001,5613300
46,2019-07-17,44.060001,44.349998,43.52,43.619999,43.619999,5854100
47,2019-07-18,43.5,43.849998,43.189999,43.709998999999996,43.709998999999996,4123600
48,2019-07-19,43.900002,44.085999,43.16,43.18,43.18,4021000
49,2019-07-22,43.25,43.720001,43.009997999999996,43.689999,43.689999,3815300
50,2019-07-23,43.75,44.310001,43.110001000000004,43.360001000000004,43.360001000000004,5110100
51,2019-07-24,43.360001000000004,43.869999,43.360001000000004,43.759997999999996,43.759997999999996,3775700
52,2019-07-25,43.720001,43.959998999999996,43.209998999999996,43.400002,43.400002,4412000
53,2019-07-26,43.419998,44.959998999999996,43.389998999999996,44.52,44.52,7598800
54,2019-07-29,45.0,45.626999,43.119999,43.880001,43.880001,8652200
55,2019-07-30,43.709998999999996,43.740002000000004,42.490002000000004,42.59,42.59,7686300
56,2019-07-31,42.599998,42.98,41.84,42.139998999999996,42.139998999999996,5970800
57,2019-08-01,42.139998999999996,42.535999,41.0,41.310001,41.310001,7349700
58,2019-08-02,41.029999,41.060001,39.950001,40.400002,40.400002,8225700
59,2019-08-05,39.349998,39.419998,38.432999,39.049999,39.049999,9799300
60,2019-08-06,39.68,40.807999,38.360001000000004,39.150002,39.150002,8570300
61,2019-08-07,39.060001,39.990002000000004,38.32,39.700001,39.700001,8896000
62,2019-08-08,41.98,43.0,41.25,42.970001,42.970001,29610500
63,2019-08-09,39.560001,40.68,38.709998999999996,40.049999,40.049999,35138800
64,2019-08-12,39.830002,39.950001,37.0,37.0,37.0,21231300
65,2019-08-13,37.0,37.459998999999996,36.119999,36.450001,36.450001,18990600
66,2019-08-14,36.0,36.299999,33.360001000000004,33.959998999999996,33.959998999999996,24481600
67,2019-08-15,34.52,34.549999,32.919998,33.220001,33.220001,13265800
68,2019-08-16,33.459998999999996,35.48,33.400002,35.23,35.23,13883200
69,2019-08-19,35.529999,35.799999,34.369999,34.610001000000004,34.610001000000004,10853100
70,2019-08-20,34.48,36.07,34.389998999999996,35.290001000000004,35.290001000000004,10760700
71,2019-08-21,35.5,35.830002,34.75,34.91,34.91,7923000
72,2019-08-22,34.799999,34.91,33.52,34.0,34.0,8513300
73,2019-08-23,33.650002,34.23,33.119999,33.43,33.43,8160600
74,2019-08-26,33.669998,33.830002,33.060001,33.310001,33.310001,5662500
75,2019-08-27,33.689999,34.240002000000004,32.98,33.110001000000004,33.110001000000004,6574800
76,2019-08-28,32.560001,33.049999,32.259997999999996,32.59,32.59,6245500
77,2019-08-29,32.900002,33.299999,32.599998,32.759997999999996,32.759997999999996,5772200
78,2019-08-30,33.0,33.130001,32.040001000000004,32.57,32.57,6628700
79,2019-09-03,32.099998,32.529999,30.665001,30.700001,30.700001,12154000
80,2019-09-04,30.91,32.360001000000004,30.85,31.99,31.99,10357600
81,2019-09-05,32.330002,33.029999,32.25,32.509997999999996,32.509997999999996,7933300
82,2019-09-06,32.709998999999996,32.740002000000004,31.41,31.860001,31.860001,7036000
83,2019-09-09,32.049999,32.389998999999996,31.459999,32.240002000000004,32.240002000000004,7448400
84,2019-09-10,32.0,33.740002000000004,31.65,33.509997999999996,33.509997999999996,10817100
85,2019-09-11,33.380001,35.139998999999996,33.02,34.0,34.0,14715800
86,2019-09-12,34.139998999999996,34.486,33.330002,34.07,34.07,7734800
87,2019-09-13,34.25,34.435001,32.939999,33.25,33.25,9428600
88,2019-09-16,33.599998,34.799999,33.470001,34.43,34.43,7942600
89,2019-09-17,34.75,34.75,33.549999,34.290001000000004,34.290001000000004,5561300
90,2019-09-18,34.349998,34.889998999999996,33.75,34.259997999999996,34.259997999999996,6608300
91,2019-09-19,34.200001,34.639998999999996,33.68,33.82,33.82,6869600
92,2019-09-20,33.98,34.216999,32.5,32.599998,32.599998,11935400
93,2019-09-23,32.52,33.009997999999996,32.060001,33.0,33.0,5513000
94,2019-09-24,33.0,33.145,31.01,31.299999,31.299999,10579900
95,2019-09-25,31.27,31.719998999999998,30.76,31.68,31.68,7875000
96,2019-09-26,31.719998999999998,32.130001,31.129998999999998,31.57,31.57,6058700
97,2019-09-27,31.709999,31.9,30.129998999999998,30.290001,30.290001,11846700
98,2019-09-30,30.4,30.735001,30.17,30.469998999999998,30.469998999999998,4986600
99,2019-10-01,30.370001000000002,30.51,28.65,29.15,29.15,13380200
100,2019-10-02,28.67,29.549999,28.309998999999998,29.0,29.0,8782400
101,2019-10-03,28.969998999999998,29.879998999999998,28.52,29.719998999999998,29.719998999999998,9412000
102,2019-10-04,29.9,30.18,28.9,29.67,29.67,8597700
103,2019-10-07,30.6,30.75,29.83,30.370001000000002,30.370001000000002,10083800
104,2019-10-08,30.01,30.15,29.17,29.280001000000002,29.280001000000002,7769100
105,2019-10-09,29.620001000000002,29.620001000000002,28.809998999999998,29.07,29.07,7112900
106,2019-10-10,29.209999,29.280001000000002,28.58,28.870001000000002,28.870001000000002,7716300
107,2019-10-11,28.950001,30.4,28.940001000000002,30.129998999999998,30.129998999999998,10216900
108,2019-10-14,30.219998999999998,31.540001,29.819,31.120001000000002,31.120001000000002,7945400
109,2019-10-15,31.200001,32.169998,31.195,32.0,32.0,7843800
110,2019-10-16,31.799999,32.380001,31.438,31.870001000000002,31.870001000000002,7781600
111,2019-10-17,31.799999,32.93,31.450001,32.619999,32.619999,7200800
112,2019-10-18,32.549999,32.66,31.27,32.060001,32.060001,7844500
113,2019-10-21,31.950001,32.283001,31.184998999999998,31.41,31.41,7203400
114,2019-10-22,31.41,33.889998999999996,30.219998999999998,32.529999,32.529999,19214800
115,2019-10-23,32.869999,33.27,32.169998,33.049999,33.049999,6709800
116,2019-10-24,33.0,33.419998,32.509997999999996,33.279999,33.279999,6729300
117,2019-10-25,33.200001,33.48,32.610001000000004,32.709998999999996,32.709998999999996,8077300
118,2019-10-28,32.900002,33.355,32.5,33.220001,33.220001,7532800
119,2019-10-29,32.369999,32.919998,31.815001000000002,32.419998,32.419998,9319200
120,2019-10-30,32.509997999999996,33.799999,32.110001000000004,33.75,33.75,10732700
121,2019-10-31,33.23,33.360001000000004,31.26,31.5,31.5,15912400
122,2019-11-01,31.450001,31.700001,30.740999,31.370001000000002,31.370001000000002,10434300
123,2019-11-04,31.450001,31.75,30.120001000000002,31.08,31.08,28787400
124,2019-11-05,29.129998999999998,29.299999,27.969998999999998,28.02,28.02,51963500
125,2019-11-06,26.059998999999998,27.549999,25.58,26.940001000000002,26.940001000000002,130965700
126,2019-11-07,26.799999,27.42,26.450001,27.379998999999998,27.379998999999998,65861400
127,2019-11-08,27.48,27.620001000000002,26.915001,27.01,27.01,44923600
128,2019-11-11,27.030001000000002,27.209999,26.23,27.139999,27.139999,41138100
129,2019-11-12,27.379998999999998,27.66,26.66,26.700001,26.700001,37095400
130,2019-11-13,26.469998999999998,26.82,26.139999,26.709999,26.709999,32678300
131,2019-11-14,26.799999,26.860001,25.665001,25.99,25.99,27893900
132,2019-11-15,26.18,26.799999,25.955,26.790001,26.790001,41236200
133,2019-11-18,26.799999,27.0,26.299999,26.75,26.75,35916100
134,2019-11-19,26.77,27.219998999999998,26.610001,27.049999,27.049999,31793500
135,2019-11-20,27.059998999999998,28.4,26.945,28.030001000000002,28.030001000000002,52746600
136,2019-11-21,28.67,29.6,28.5,29.459999,29.459999,54551400
137,2019-11-22,29.84,30.129998999999998,29.209999,29.559998999999998,29.559998999999998,42302900
138,2019-11-25,28.690001000000002,29.6,28.379998999999998,29.110001,29.110001,36967500
139,2019-11-26,29.49,30.15,29.360001,29.530001000000002,29.530001000000002,28746600
140,2019-11-27,29.42,29.59,28.879998999999998,29.49,29.49,22421400
141,2019-11-29,29.41,29.85,29.25,29.6,29.6,8115100
142,2019-12-02,29.32,29.525,28.700001,28.98,28.98,16927100
143,2019-12-03,28.200001,29.33,28.15,29.02,29.02,25252400
144,2019-12-04,29.1,29.200001,28.700001,29.059998999999998,29.059998999999998,22517600
145,2019-12-05,28.940001000000002,28.99,28.18,28.65,28.65,22504300
146,2019-12-06,28.4,28.924999,27.8001,27.860001,27.860001,30892349
